,State,Year,District,RegisteredUser
4816,tamil-nadu,2019,salem,302033
4817,tamil-nadu,2019,madurai,268420
4818,tamil-nadu,2019,krishnagiri,252986
4819,tamil-nadu,2019,tiruchirappalli,229886
4820,tamil-nadu,2019,chennai,1090190
4821,tamil-nadu,2019,thiruvallur,828137
4822,tamil-nadu,2019,chengalpattu,744424
4823,tamil-nadu,2019,coimbatore,669547
4824,tamil-nadu,2019,kancheepuram,503192
4825,tamil-nadu,2019,tiruppur,371296
4826,tamil-nadu,2019,salem,342259
4827,tamil-nadu,2019,madurai,305793
4828,tamil-nadu,2019,krishnagiri,290478
4829,tamil-nadu,2019,tiruchirappalli,261919
4830,tamil-nadu,2019,chennai,1216610
4831,tamil-nadu,2019,thiruvallur,934744
4832,tamil-nadu,2019,chengalpattu,829575
4833,tamil-nadu,2019,coimbatore,767480
4834,tamil-nadu,2019,kancheepuram,564806
4835,tamil-nadu,2019,tiruppur,427694
4836,tamil-nadu,2019,salem,390301
4837,tamil-nadu,2019,madurai,351234
4838,tamil-nadu,2019,krishnagiri,335178
4839,tamil-nadu,2019,tiruchirappalli,299366
4840,tamil-nadu,2020,chennai,1340762
4841,tamil-nadu,2020,thiruvallur,1041642
4842,tamil-nadu,2020,chengalpattu,912587
4843,tamil-nadu,2020,coimbatore,868832
4844,tamil-nadu,2020,kancheepuram,626872
4845,tamil-nadu,2020,tiruppur,488697
4846,tamil-nadu,2020,salem,442045
4847,tamil-nadu,2020,madurai,402474
4848,tamil-nadu,2020,krishnagiri,379857
4849,tamil-nadu,2020,tiruchirappalli,339829
4850,tamil-nadu,2020,chennai,1436722
4851,tamil-nadu,2020,thiruvallur,1140330
4852,tamil-nadu,2020,chengalpattu,979769
4853,tamil-nadu,2020,coimbatore,958191
4854,tamil-nadu,2020,kancheepuram,678899
4855,tamil-nadu,2020,tiruppur,550609
4856,tamil-nadu,2020,salem,499360
4857,tamil-nadu,2020,madurai,456527
4858,tamil-nadu,2020,krishnagiri,424184
4859,tamil-nadu,2020,tiruchirappalli,383178
4860,tamil-nadu,2020,chennai,1566152
4861,tamil-nadu,2020,thiruvallur,1260923
4862,tamil-nadu,2020,coimbatore,1073680
4863,tamil-nadu,2020,chengalpattu,1064263
4864,tamil-nadu,2020,kancheepuram,744437
4865,tamil-nadu,2020,tiruppur,625391
4866,tamil-nadu,2020,salem,564858
4867,tamil-nadu,2020,madurai,516447
4868,tamil-nadu,2020,krishnagiri,480568
4869,tamil-nadu,2020,tiruchirappalli,433221
4870,tamil-nadu,2020,chennai,1731527
4871,tamil-nadu,2020,thiruvallur,1408348
4872,tamil-nadu,2020,coimbatore,1205249
4873,tamil-nadu,2020,chengalpattu,1170720
4874,tamil-nadu,2020,kancheepuram,829207
4875,tamil-nadu,2020,tiruppur,710489
4876,tamil-nadu,2020,salem,638883
4877,tamil-nadu,2020,madurai,582252
4878,tamil-nadu,2020,krishnagiri,545815
4879,tamil-nadu,2020,tiruchirappalli,487716
4880,tamil-nadu,2021,chennai,1865001
4881,tamil-nadu,2021,thiruvallur,1522407
4882,tamil-nadu,2021,coimbatore,1304141
4883,tamil-nadu,2021,chengalpattu,1259678
4884,tamil-nadu,2021,kancheepuram,895950
4885,tamil-nadu,2021,tiruppur,772074
4886,tamil-nadu,2021,salem,693137
4887,tamil-nadu,2021,madurai,630685
4888,tamil-nadu,2021,krishnagiri,592655
4889,tamil-nadu,2021,tiruchirappalli,527667
4890,tamil-nadu,2021,chennai,1988355
4891,tamil-nadu,2021,thiruvallur,1626966
4892,tamil-nadu,2021,coimbatore,1393621
4893,tamil-nadu,2021,chengalpattu,1344163
4894,tamil-nadu,2021,kancheepuram,957182
4895,tamil-nadu,2021,tiruppur,828168
4896,tamil-nadu,2021,salem,742566
4897,tamil-nadu,2021,madurai,675035
4898,tamil-nadu,2021,krishnagiri,635191
4899,tamil-nadu,2021,tiruchirappalli,565156
4900,tamil-nadu,2021,chennai,2124347
4901,tamil-nadu,2021,thiruvallur,1744228
4902,tamil-nadu,2021,coimbatore,1494350
4903,tamil-nadu,2021,chengalpattu,1438295
4904,tamil-nadu,2021,kancheepuram,1025651
4905,tamil-nadu,2021,tiruppur,891753
4906,tamil-nadu,2021,salem,798213
4907,tamil-nadu,2021,madurai,725021
4908,tamil-nadu,2021,krishnagiri,683549
4909,tamil-nadu,2021,tiruchirappalli,607438
4910,tamil-nadu,2021,chennai,2261346
4911,tamil-nadu,2021,thiruvallur,1860992
4912,tamil-nadu,2021,coimbatore,1594082
4913,tamil-nadu,2021,chengalpattu,1532535
4914,tamil-nadu,2021,kancheepuram,1094222
4915,tamil-nadu,2021,tiruppur,954674
4916,tamil-nadu,2021,salem,853064
4917,tamil-nadu,2021,madurai,774490
4918,tamil-nadu,2021,krishnagiri,731018
4919,tamil-nadu,2021,tiruchirappalli,649095
4920,tamil-nadu,2022,chennai,2388315
4921,tamil-nadu,2022,thiruvallur,1970646
4922,tamil-nadu,2022,coimbatore,1687096
4923,tamil-nadu,2022,chengalpattu,1621177
4924,tamil-nadu,2022,kancheepuram,1158719
4925,tamil-nadu,2022,tiruppur,1014036
4926,tamil-nadu,2022,salem,905104
4927,tamil-nadu,2022,madurai,820952
4928,tamil-nadu,2022,krishnagiri,776101
4929,tamil-nadu,2022,tiruchirappalli,688562
4930,tamil-nadu,2022,chennai,2509588
4931,tamil-nadu,2022,thiruvallur,2075274
4932,tamil-nadu,2022,coimbatore,1775760
4933,tamil-nadu,2022,chengalpattu,1704864
4934,tamil-nadu,2022,kancheepuram,1220237
4935,tamil-nadu,2022,tiruppur,1070480
4936,tamil-nadu,2022,salem,954155
4937,tamil-nadu,2022,madurai,864806
4938,tamil-nadu,2022,krishnagiri,818552
4939,tamil-nadu,2022,tiruchirappalli,725751
4940,tamil-nadu,2022,chennai,2635738
4941,tamil-nadu,2022,thiruvallur,2183990
4942,tamil-nadu,2022,coimbatore,1867655
4943,tamil-nadu,2022,chengalpattu,1791530
4944,tamil-nadu,2022,kancheepuram,1284243
4945,tamil-nadu,2022,tiruppur,1128474
4946,tamil-nadu,2022,salem,1005031
4947,tamil-nadu,2022,madurai,910111
4948,tamil-nadu,2022,krishnagiri,862231
4949,tamil-nadu,2022,tiruchirappalli,763327
4950,tamil-nadu,2022,chennai,2763151
4951,tamil-nadu,2022,thiruvallur,2290089
4952,tamil-nadu,2022,coimbatore,1955681
4953,tamil-nadu,2022,chengalpattu,1876163
4954,tamil-nadu,2022,kancheepuram,1346845
4955,tamil-nadu,2022,tiruppur,1183174
4956,tamil-nadu,2022,salem,1052099
4957,tamil-nadu,2022,madurai,953739
4958,tamil-nadu,2022,krishnagiri,902906
4959,tamil-nadu,2022,tiruchirappalli,798742
4960,telangana,2018,hyderabad,655175
4961,telangana,2018,rangareddy,635175
4962,telangana,2018,medchal malkajgiri,549429
4963,telangana,2018,sangareddy,142807
4964,telangana,2018,warangal urban,133840
4965,telangana,2018,karimnagar,100028
4966,telangana,2018,khammam,84941
4967,telangana,2018,nalgonda,84459
4968,telangana,2018,nizamabad,77516
4969,telangana,2018,peddapalle,67418
4970,telangana,2018,hyderabad,842483
4971,telangana,2018,rangareddy,804959
4972,telangana,2018,medchal malkajgiri,696211
4973,telangana,2018,sangareddy,182673
4974,telangana,2018,warangal urban,171260
4975,telangana,2018,karimnagar,126122
4976,telangana,2018,khammam,111361
4977,telangana,2018,nalgonda,110668
4978,telangana,2018,nizamabad,100652
4979,telangana,2018,peddapalle,86033
4980,telangana,2018,hyderabad,1024241
4981,telangana,2018,rangareddy,963186
4982,telangana,2018,medchal malkajgiri,828425
4983,telangana,2018,sangareddy,220802
4984,telangana,2018,warangal urban,199919
4985,telangana,2018,karimnagar,148562
4986,telangana,2018,khammam,135353
4987,telangana,2018,nalgonda,134723
4988,telangana,2018,nizamabad,120650
4989,telangana,2018,peddapalle,102365
4990,telangana,2018,hyderabad,1336872
4991,telangana,2018,rangareddy,1217664
4992,telangana,2018,medchal malkajgiri,1056739
4993,telangana,2018,sangareddy,281038
4994,telangana,2018,warangal urban,249500
4995,telangana,2018,karimnagar,182600
4996,telangana,2018,nalgonda,171002
4997,telangana,2018,khammam,168485
4998,telangana,2018,nizamabad,150190
4999,telangana,2018,peddapalle,124191
5000,telangana,2019,hyderabad,1638436
5001,telangana,2019,rangareddy,1470874
5002,telangana,2019,medchal malkajgiri,1279531
5003,telangana,2019,sangareddy,346529
5004,telangana,2019,warangal urban,301881
5005,telangana,2019,karimnagar,218609
5006,telangana,2019,nalgonda,211184
5007,telangana,2019,khammam,206049
5008,telangana,2019,nizamabad,186351
5009,telangana,2019,siddipet,152281
5010,telangana,2019,hyderabad,1856926
5011,telangana,2019,rangareddy,1651300
5012,telangana,2019,medchal malkajgiri,1428880
5013,telangana,2019,sangareddy,395371
5014,telangana,2019,warangal urban,342602
5015,telangana,2019,karimnagar,246886
5016,telangana,2019,nalgonda,243227
5017,telangana,2019,khammam,239435
5018,telangana,2019,nizamabad,217841
5019,telangana,2019,siddipet,175413
5020,telangana,2019,hyderabad,2071673
5021,telangana,2019,rangareddy,1826019
5022,telangana,2019,medchal malkajgiri,1572320
5023,telangana,2019,sangareddy,441944
5024,telangana,2019,warangal urban,381730
5025,telangana,2019,karimnagar,274735
5026,telangana,2019,nalgonda,274568
5027,telangana,2019,khammam,270101
5028,telangana,2019,nizamabad,248977
5029,telangana,2019,siddipet,196397
5030,telangana,2019,hyderabad,2283903
5031,telangana,2019,rangareddy,2001437
5032,telangana,2019,medchal malkajgiri,1714832
5033,telangana,2019,sangareddy,493353
5034,telangana,2019,warangal urban,421970
5035,telangana,2019,nalgonda,312849
5036,telangana,2019,karimnagar,305507
5037,telangana,2019,khammam,304804
5038,telangana,2019,nizamabad,284623
5039,telangana,2019,siddipet,221164
5040,telangana,2020,hyderabad,2483843
5041,telangana,2020,rangareddy,2166829
5042,telangana,2020,medchal malkajgiri,1845599
5043,telangana,2020,sangareddy,542540
5044,telangana,2020,warangal urban,457591
5045,telangana,2020,nalgonda,351793
5046,telangana,2020,khammam,340747
5047,telangana,2020,karimnagar,334300
5048,telangana,2020,nizamabad,320572
5049,telangana,2020,siddipet,245168
5050,telangana,2020,hyderabad,2653534
5051,telangana,2020,rangareddy,2313748
5052,telangana,2020,medchal malkajgiri,1963353
5053,telangana,2020,sangareddy,593360
5054,telangana,2020,warangal urban,495066
5055,telangana,2020,nalgonda,393199
5056,telangana,2020,khammam,380382
5057,telangana,2020,karimnagar,362986
5058,telangana,2020,nizamabad,362663
5059,telangana,2020,siddipet,269076
5060,telangana,2020,hyderabad,2875965
5061,telangana,2020,rangareddy,2495699
5062,telangana,2020,medchal malkajgiri,2111567
5063,telangana,2020,sangareddy,649580
5064,telangana,2020,warangal urban,535485
5065,telangana,2020,nalgonda,435022
5066,telangana,2020,khammam,421101
5067,telangana,2020,nizamabad,405678
5068,telangana,2020,karimnagar,394328
5069,telangana,2020,bhadradri kothagudem,297785
5070,telangana,2020,hyderabad,3142385
5071,telangana,2020,rangareddy,2704868
5072,telangana,2020,medchal malkajgiri,2282695
5073,telangana,2020,sangareddy,711551
5074,telangana,2020,warangal urban,579306
5075,telangana,2020,nalgonda,478409
5076,telangana,2020,khammam,461801
5077,telangana,2020,nizamabad,449731
5078,telangana,2020,karimnagar,428019
5079,telangana,2020,bhadradri kothagudem,328326
5080,telangana,2021,hyderabad,3379663
5081,telangana,2021,rangareddy,2906635
5082,telangana,2021,medchal malkajgiri,2450573
5083,telangana,2021,sangareddy,767476
5084,telangana,2021,warangal urban,620947
5085,telangana,2021,nalgonda,517727
5086,telangana,2021,khammam,497818
5087,telangana,2021,nizamabad,485751
5088,telangana,2021,karimnagar,459407
5089,telangana,2021,bhadradri kothagudem,354847
5090,telangana,2021,hyderabad,3598337
5091,telangana,2021,rangareddy,3097973
5092,telangana,2021,medchal malkajgiri,2611159
5093,telangana,2021,sangareddy,820387
5094,telangana,2021,warangal urban,661592
5095,telangana,2021,nalgonda,555043
5096,telangana,2021,khammam,532589
5097,telangana,2021,nizamabad,518801
5098,telangana,2021,karimnagar,490218
5099,telangana,2021,bhadradri kothagudem,380059
5100,telangana,2021,hyderabad,3839513
5101,telangana,2021,rangareddy,3310906
5102,telangana,2021,medchal malkajgiri,2790387
5103,telangana,2021,sangareddy,880907
5104,telangana,2021,warangal urban,707591
5105,telangana,2021,nalgonda,598288
5106,telangana,2021,khammam,572647
5107,telangana,2021,nizamabad,556044
5108,telangana,2021,karimnagar,524929
5109,telangana,2021,bhadradri kothagudem,409224
5110,telangana,2021,hyderabad,4081185
5111,telangana,2021,rangareddy,3523496
5112,telangana,2021,medchal malkajgiri,2969740
5113,telangana,2021,sangareddy,940845
5114,telangana,2021,warangal urban,753613
5115,telangana,2021,nalgonda,641044
5116,telangana,2021,khammam,612314
5117,telangana,2021,nizamabad,593223
5118,telangana,2021,karimnagar,559456
5119,telangana,2021,bhadradri kothagudem,438017
5120,telangana,2022,hyderabad,4306136
5121,telangana,2022,rangareddy,3722676
5122,telangana,2022,medchal malkajgiri,3138387
5123,telangana,2022,sangareddy,997988
5124,telangana,2022,warangal urban,797162
5125,telangana,2022,nalgonda,681754
5126,telangana,2022,khammam,650223
5127,telangana,2022,nizamabad,628661
5128,telangana,2022,karimnagar,592752
5129,telangana,2022,bhadradri kothagudem,465349
5130,telangana,2022,hyderabad,4519625
5131,telangana,2022,rangareddy,3911372
5132,telangana,2022,medchal malkajgiri,3297882
5133,telangana,2022,sangareddy,1051378
5134,telangana,2022,warangal urban,838533
5135,telangana,2022,nalgonda,719911
5136,telangana,2022,khammam,685755
5137,telangana,2022,nizamabad,662427
5138,telangana,2022,karimnagar,624054
5139,telangana,2022,bhadradri kothagudem,491003
5140,telangana,2022,hyderabad,4739891
5141,telangana,2022,rangareddy,4105107
5142,telangana,2022,medchal malkajgiri,3463208
5143,telangana,2022,sangareddy,1106571
5144,telangana,2022,warangal urban,881363
5145,telangana,2022,nalgonda,758377
5146,telangana,2022,khammam,721877
5147,telangana,2022,nizamabad,697031
5148,telangana,2022,karimnagar,656534
5149,telangana,2022,bhadradri kothagudem,517431
5150,telangana,2022,hyderabad,4962214
5151,telangana,2022,rangareddy,4296707
5152,telangana,2022,medchal malkajgiri,3628619
5153,telangana,2022,sangareddy,1159594
5154,telangana,2022,warangal urban,923715
5155,telangana,2022,nalgonda,793688
5156,telangana,2022,khammam,755705
5157,telangana,2022,nizamabad,729287
5158,telangana,2022,karimnagar,687385
5159,telangana,2022,bhadradri kothagudem,542203
5160,tripura,2018,west tripura,27242
5161,tripura,2018,south tripura,5361
5162,tripura,2018,sepahijala,4664
5163,tripura,2018,gomati,4509
5164,tripura,2018,north tripura,4432
5165,tripura,2018,dhalai,3448
5166,tripura,2018,khowai,3017
5167,tripura,2018,unakoti,2484
5168,tripura,2018,west tripura,40345
5169,tripura,2018,south tripura,8068
5170,tripura,2018,sepahijala,7217
5171,tripura,2018,gomati,6973
5172,tripura,2018,north tripura,6702
5173,tripura,2018,dhalai,5549
5174,tripura,2018,khowai,4674
5175,tripura,2018,unakoti,3841
5176,tripura,2018,west tripura,53531
5177,tripura,2018,south tripura,12286
5178,tripura,2018,sepahijala,10803
5179,tripura,2018,gomati,10168
5180,tripura,2018,north tripura,9771
5181,tripura,2018,dhalai,8039
5182,tripura,2018,khowai,6816
5183,tripura,2018,unakoti,5460
5184,tripura,2018,west tripura,67549
5185,tripura,2018,south tripura,16426
5186,tripura,2018,sepahijala,14973
5187,tripura,2018,gomati,13542
5188,tripura,2018,north tripura,13150
5189,tripura,2018,dhalai,10877
5190,tripura,2018,khowai,9488
5191,tripura,2018,unakoti,7260
5192,tripura,2019,west tripura,79732
5193,tripura,2019,south tripura,19784
5194,tripura,2019,sepahijala,18086
5195,tripura,2019,gomati,16370
5196,tripura,2019,north tripura,15986
5197,tripura,2019,dhalai,13219
5198,tripura,2019,khowai,11327
5199,tripura,2019,unakoti,8750
5200,tripura,2019,west tripura,93241
5201,tripura,2019,south tripura,23743
5202,tripura,2019,sepahijala,21673
5203,tripura,2019,north tripura,19505
5204,tripura,2019,gomati,19437
5205,tripura,2019,dhalai,15893
5206,tripura,2019,khowai,13523
5207,tripura,2019,unakoti,10629
5208,tripura,2019,west tripura,104949
5209,tripura,2019,south tripura,26573
5210,tripura,2019,sepahijala,24332
5211,tripura,2019,north tripura,22522
5212,tripura,2019,gomati,21722
5213,tripura,2019,dhalai,18140
5214,tripura,2019,khowai,15092
5215,tripura,2019,unakoti,12126
5216,tripura,2019,west tripura,114108
5217,tripura,2019,south tripura,29753
5218,tripura,2019,sepahijala,27322
5219,tripura,2019,north tripura,25703
5220,tripura,2019,gomati,24160
5221,tripura,2019,dhalai,20609
5222,tripura,2019,khowai,16819
5223,tripura,2019,unakoti,13824
5224,tripura,2020,west tripura,124538
5225,tripura,2020,south tripura,32716
5226,tripura,2020,sepahijala,30379
5227,tripura,2020,north tripura,28648
5228,tripura,2020,gomati,26688
5229,tripura,2020,dhalai,22808
5230,tripura,2020,khowai,18592
5231,tripura,2020,unakoti,15593
5232,tripura,2020,west tripura,137156
5233,tripura,2020,south tripura,36522
5234,tripura,2020,sepahijala,35017
5235,tripura,2020,north tripura,32851
5236,tripura,2020,gomati,30323
5237,tripura,2020,dhalai,26043
5238,tripura,2020,khowai,20922
5239,tripura,2020,unakoti,17832
5240,tripura,2020,west tripura,151432
5241,tripura,2020,south tripura,40797
5242,tripura,2020,sepahijala,39970
5243,tripura,2020,north tripura,37284
5244,tripura,2020,gomati,34073
5245,tripura,2020,dhalai,29515
5246,tripura,2020,khowai,23565
5247,tripura,2020,unakoti,20095
5248,tripura,2020,west tripura,163752
5249,tripura,2020,south tripura,43899
5250,tripura,2020,sepahijala,43722
5251,tripura,2020,north tripura,40886
5252,tripura,2020,gomati,37129
5253,tripura,2020,dhalai,32210
5254,tripura,2020,khowai,25507
5255,tripura,2020,unakoti,22005
5256,tripura,2021,west tripura,175841
5257,tripura,2021,south tripura,47052
5258,tripura,2021,sepahijala,46925
5259,tripura,2021,north tripura,44051
5260,tripura,2021,gomati,39920
5261,tripura,2021,dhalai,34747
5262,tripura,2021,khowai,27361
5263,tripura,2021,unakoti,23739
5264,tripura,2021,west tripura,188123
5265,tripura,2021,sepahijala,50606
5266,tripura,2021,south tripura,50556
5267,tripura,2021,north tripura,47392
5268,tripura,2021,gomati,42972
5269,tripura,2021,dhalai,37460
5270,tripura,2021,khowai,29432
5271,tripura,2021,unakoti,25612
5272,tripura,2021,west tripura,202122
5273,tripura,2021,sepahijala,54797
5274,tripura,2021,south tripura,54747
5275,tripura,2021,north tripura,51321
5276,tripura,2021,gomati,46535
5277,tripura,2021,dhalai,40679
5278,tripura,2021,khowai,31900
5279,tripura,2021,unakoti,27828
5280,tripura,2021,west tripura,215860
5281,tripura,2021,sepahijala,58818
5282,tripura,2021,south tripura,58777
5283,tripura,2021,north tripura,55009
5284,tripura,2021,gomati,49981
5285,tripura,2021,dhalai,43705
5286,tripura,2021,khowai,34253
5287,tripura,2021,unakoti,29889
5288,tripura,2022,west tripura,229161
5289,tripura,2022,sepahijala,62906
5290,tripura,2022,south tripura,62764
5291,tripura,2022,north tripura,58694
5292,tripura,2022,gomati,53356
5293,tripura,2022,dhalai,46680
5294,tripura,2022,khowai,36592
5295,tripura,2022,unakoti,31971
5296,tripura,2022,west tripura,242041
5297,tripura,2022,sepahijala,66602
5298,tripura,2022,south tripura,66478
5299,tripura,2022,north tripura,62140
5300,tripura,2022,gomati,56510
5301,tripura,2022,dhalai,49424
5302,tripura,2022,khowai,38683
5303,tripura,2022,unakoti,33904
5304,tripura,2022,west tripura,255161
5305,tripura,2022,sepahijala,70255
5306,tripura,2022,south tripura,70107
5307,tripura,2022,north tripura,65452
5308,tripura,2022,gomati,59506
5309,tripura,2022,dhalai,52074
5310,tripura,2022,khowai,40758
5311,tripura,2022,unakoti,35830
5312,tripura,2022,west tripura,267713
5313,tripura,2022,sepahijala,73240
5314,tripura,2022,south tripura,73117
5315,tripura,2022,north tripura,68352
5316,tripura,2022,gomati,62115
5317,tripura,2022,dhalai,54280
5318,tripura,2022,khowai,42490
5319,tripura,2022,unakoti,37434
5320,uttar-pradesh,2018,gautam buddha nagar,448768
5321,uttar-pradesh,2018,lucknow,380070
5322,uttar-pradesh,2018,ghaziabad,329683
5323,uttar-pradesh,2018,prayagraj,220198
5324,uttar-pradesh,2018,kanpur nagar,208389
5325,uttar-pradesh,2018,varanasi,206788
5326,uttar-pradesh,2018,agra,148387
5327,uttar-pradesh,2018,gorakhpur,132769
5328,uttar-pradesh,2018,meerut,123619
5329,uttar-pradesh,2018,bareilly,112369
5330,uttar-pradesh,2018,gautam buddha nagar,586350
5331,uttar-pradesh,2018,lucknow,506261
5332,uttar-pradesh,2018,ghaziabad,434115
5333,uttar-pradesh,2018,prayagraj,297113
5334,uttar-pradesh,2018,varanasi,288325
5335,uttar-pradesh,2018,kanpur nagar,285101
5336,uttar-pradesh,2018,agra,205298
5337,uttar-pradesh,2018,gorakhpur,181126
5338,uttar-pradesh,2018,meerut,167212
5339,uttar-pradesh,2018,bareilly,152939
5340,uttar-pradesh,2018,gautam buddha nagar,727480
5341,uttar-pradesh,2018,lucknow,620328
5342,uttar-pradesh,2018,ghaziabad,538532
5343,uttar-pradesh,2018,prayagraj,363743
5344,uttar-pradesh,2018,varanasi,352604
5345,uttar-pradesh,2018,kanpur nagar,349250
5346,uttar-pradesh,2018,agra,257453
5347,uttar-pradesh,2018,gorakhpur,224409
5348,uttar-pradesh,2018,meerut,205977
5349,uttar-pradesh,2018,bareilly,187467
5350,uttar-pradesh,2018,gautam buddha nagar,951342
5351,uttar-pradesh,2018,lucknow,765152
5352,uttar-pradesh,2018,ghaziabad,713372
5353,uttar-pradesh,2018,prayagraj,451019
5354,uttar-pradesh,2018,varanasi,447144
5355,uttar-pradesh,2018,kanpur nagar,434315
5356,uttar-pradesh,2018,agra,322749
5357,uttar-pradesh,2018,gorakhpur,279761
5358,uttar-pradesh,2018,meerut,258843
5359,uttar-pradesh,2018,bareilly,233073
5360,uttar-pradesh,2019,gautam buddha nagar,1143614
5361,uttar-pradesh,2019,lucknow,896208
5362,uttar-pradesh,2019,ghaziabad,859583
5363,uttar-pradesh,2019,prayagraj,532230
5364,uttar-pradesh,2019,varanasi,524667
5365,uttar-pradesh,2019,kanpur nagar,511583
5366,uttar-pradesh,2019,agra,392222
5367,uttar-pradesh,2019,gorakhpur,336196
5368,uttar-pradesh,2019,meerut,311930
5369,uttar-pradesh,2019,bareilly,279714
5370,uttar-pradesh,2019,gautam buddha nagar,1282816
5371,uttar-pradesh,2019,lucknow,1011470
5372,uttar-pradesh,2019,ghaziabad,975605
5373,uttar-pradesh,2019,prayagraj,602739
5374,uttar-pradesh,2019,kanpur nagar,585796
5375,uttar-pradesh,2019,varanasi,583444
5376,uttar-pradesh,2019,agra,461224
5377,uttar-pradesh,2019,gorakhpur,387961
5378,uttar-pradesh,2019,meerut,361091
5379,uttar-pradesh,2019,bareilly,318597
5380,uttar-pradesh,2019,gautam buddha nagar,1415905
5381,uttar-pradesh,2019,lucknow,1124832
5382,uttar-pradesh,2019,ghaziabad,1088568
5383,uttar-pradesh,2019,prayagraj,667277
5384,uttar-pradesh,2019,kanpur nagar,655175
